Time,V_T
30.82400146,-1.358074
30.82500146,0.00152593
30.82600146,0.9048738
30.82700146,-0.4516739
30.82800146,0.4531998
30.82900146,0.00152593
30.83000146,0.9048738
30.83100146,0.9048738
30.83200146,-0.4516739
30.83300146,0.4531998
30.83400146,0.00152593
30.83500146,0.4531998
30.83600146,0.00152593
30.83700146,0.9048738
30.83800146,0.9048738
30.83900146,-0.4516739
30.84000146,0.00152593
30.84100146,0.9048738
30.84200146,0.4531998
30.84300146,-0.4516739
30.84400147,0.9048738
30.84500147,-0.4516739
30.84600147,0.4531998
30.84700147,-0.4516739
30.84800147,0.00152593
30.84900147,0.4531998
30.85000147,0.00152593
30.85100147,-0.4516739
30.85200147,0.4531998
30.85300147,0.4531998
30.85400147,0.4531998
30.85500147,0.4531998
30.85600147,0.4531998
30.85700147,0.00152593
30.85800147,0.00152593
30.85900147,0.9048738
30.86000147,-0.4516739
30.86100147,0.00152593
30.86200147,0.4531998
30.86300147,0.00152593
30.86400147,0.00152593
30.86500147,0.9048738
30.86600147,0.4531998
30.86700147,0.9048738
30.86800147,0.00152593
30.86900147,0.4531998
30.87000147,0.9048738
30.87100147,0.4531998
30.87200147,0.4531998
30.87300147,-0.4516739
30.87400147,0.4531998
30.87500147,0.9048738
30.87600147,-0.9048738
30.87700147,-1.358074
30.87800147,-0.4516739
30.87900147,0.4531998
30.88000147,-0.4516739
30.88100147,0.4531998
30.88200147,0.9048738
30.88300147,-0.9048738
30.88400147,-0.4516739
30.88500147,-0.4516739
30.88600147,0.00152593
30.88700147,-0.4516739
30.88800147,-0.4516739
30.88900147,0.4531998
30.89000147,0.9048738
30.89100147,-0.4516739
30.89200147,0.4531998
30.89300147,1.358074
30.89400147,0.4531998
30.89500147,0.00152593
30.89600147,0.4531998
30.89700147,0.4531998
30.89800147,1.358074
30.89900147,-0.4516739
30.90000147,0.00152593
30.90100147,0.00152593
30.90200147,0.4531998
30.90300147,0.9048738
30.90400147,0.00152593
30.90500147,0.9048738
30.90600147,-0.4516739
30.90700147,0.00152593
30.90800147,0.00152593
30.90900147,0.4531998
30.91000147,0.00152593
30.91100147,0.4531998
30.91200147,0.4531998
30.91300147,0.4531998
30.91400147,-0.4516739
30.91500147,0.4531998
30.91600147,0.00152593
30.91700147,0.00152593
30.91800147,-0.4516739
30.91900147,0.4531998
30.92000147,0.00152593
30.92100147,0.4531998
30.92200147,0.00152593
30.92300147,0.00152593
30.92400147,0.9048738
30.92500147,0.9048738
30.92600147,-0.4516739
30.92700147,0.00152593
30.92800147,0.4531998
30.92900147,-0.4516739
30.93000147,-0.9048738
30.93100147,1.358074
30.93200147,0.00152593
30.93300147,0.00152593
30.93400147,-0.9048738
30.93500147,0.9048738
30.93600147,0.4531998
30.93700147,-0.9048738
30.93800147,0.00152593
30.93900147,1.358074
30.94000147,0.00152593
30.94100147,-0.9048738
30.94200147,0.4531998
30.94300147,0.9048738
30.94400147,-1.358074
30.94500147,-0.4516739
30.94600147,-0.4516739
30.94700147,-0.4516739
30.94800147,0.00152593
30.94900147,0.4531998
30.95000147,0.4531998
30.95100147,0.4531998
30.95200147,0.00152593
30.95300147,0.00152593
30.95400147,-0.4516739
30.95500147,1.358074
30.95600147,-0.4516739
30.95700147,0.9048738
30.95800147,0.4531998
30.95900147,0.4531998
30.96000147,2.264473
30.96100147,-0.4516739
30.96200147,-0.9048738
30.96300147,0.4531998
30.96400147,1.811274
30.96500147,0.9048738
30.96600147,0.9048738
30.96700147,-0.4516739
30.96800147,0.4531998
30.96900147,-0.4516739
30.97000147,0.9048738
30.97100147,-0.9048738
30.97200147,-0.4516739
30.97300147,0.4531998
30.97400147,-0.4516739
30.97500147,0.9048738
30.97600147,0.4531998
30.97700147,1.811274
30.97800147,-0.4516739
30.97900147,-0.4516739
30.98000147,-0.4516739
30.98100147,0.9048738
30.98200147,-0.4516739
30.98300147,0.4531998
30.98400147,-0.4516739
30.98500147,0.00152593
30.98600147,-0.4516739
30.98700147,1.358074
30.98800147,0.9048738
30.98900147,-0.4516739
30.99000147,-0.4516739
30.99100147,0.00152593
30.99200147,0.00152593
30.99300147,0.00152593
30.99400147,0.9048738
30.99500147,-0.4516739
30.99600147,0.4531998
30.99700147,-0.9048738
30.99800147,0.9048738
30.99900147,-1.358074
31.00000147,0.4531998
31.00100147,0.00152593
31.00200147,1.358074
31.00300147,-0.9048738
31.00400147,-0.4516739
31.00500147,0.4531998
31.00600147,0.4531998
31.00700147,-0.4516739
31.00800147,0.9048738
31.00900147,0.4531998
31.01000147,-0.4516739
31.01100147,0.4531998
31.01200147,-0.4516739
31.01300147,0.4531998
31.01400147,-1.811274
31.01500147,-0.9048738
31.01600147,-0.4516739
31.01700147,-1.358074
31.01800147,0.4531998
31.01900147,0.00152593
31.02000147,-0.9048738
31.02100147,0.00152593
31.02200147,1.358074
31.02300147,0.4531998
31.02400147,0.4531998
31.02500147,0.4531998
31.02600147,0.4531998
31.02700147,0.4531998
31.02800147,0.4531998
31.02900147,0.9048738
31.03000147,-0.4516739
31.03100147,0.9048738
31.03200147,0.9048738
31.03300147,0.00152593
31.03400147,0.00152593
31.03500147,0.9048738
31.03600147,0.9048738
31.03700147,-1.811274
31.03800147,0.9048738
31.03900147,0.00152593
31.04000147,-1.358074
31.04100147,0.00152593
31.04200147,0.4531998
31.04300147,-0.4516739
31.04400147,-0.4516739
31.04500147,0.4531998
31.04600147,0.4531998
31.04700147,-0.4516739
31.04800147,-0.4516739
31.04900147,0.4531998
31.05000147,-0.4516739
31.05100147,0.00152593
31.05200147,0.00152593
31.05300147,0.9048738
31.05400147,-0.9048738
31.05500148,0.4531998
31.05600148,-0.9048738
31.05700148,0.4531998
31.05800148,0.4531998
31.05900148,0.9048738
31.06000148,0.00152593
31.06100148,0.00152593
31.06200148,0.00152593
31.06300148,0.4531998
31.06400148,-0.4516739
31.06500148,0.9048738
31.06600148,0.4531998
31.06700148,0.9048738
31.06800148,-0.4516739
31.06900148,0.00152593
31.07000148,1.811274
31.07100148,-0.4516739
31.07200148,0.9048738
31.07300148,0.9048738
31.07400148,-0.4516739
31.07500148,0.9048738
31.07600148,0.9048738
31.07700148,0.00152593
31.07800148,0.9048738
31.07900148,-0.4516739
31.08000148,-0.4516739
31.08100148,0.9048738
31.08200148,0.9048738
31.08300148,0.9048738
31.08400148,0.4531998
31.08500148,0.00152593
31.08600148,0.00152593
31.08700148,0.4531998
31.08800148,0.00152593
31.08900148,0.9048738
31.09000148,0.9048738
31.09100148,0.4531998
31.09200148,-0.4516739
31.09300148,0.9048738
31.09400148,0.9048738
31.09500148,-0.4516739
31.09600148,0.4531998
31.09700148,1.358074
31.09800148,-0.9048738
31.09900148,0.4531998
31.10000148,0.4531998
31.10100148,-0.4516739
31.10200148,-0.4516739
31.10300148,0.9048738
31.10400148,0.4531998
31.10500148,-1.358074
31.10600148,-0.4516739
31.10700148,0.9048738
31.10800148,0.9048738
31.10900148,0.4531998
31.11000148,0.00152593
31.11100148,0.00152593
31.11200148,0.4531998
31.11300148,-0.4516739
31.11400148,0.9048738
31.11500148,0.4531998
31.11600148,0.4531998
31.11700148,-0.4516739
31.11800148,0.9048738
31.11900148,0.9048738
31.12000148,-0.4516739
31.12100148,0.00152593
31.12200148,0.4531998
31.12300148,0.00152593
31.12400148,0.4531998
31.12500148,-0.9048738
31.12600148,0.9048738
31.12700148,0.00152593
31.12800148,-1.358074
31.12900148,0.00152593
31.13000148,0.4531998
31.13100148,0.00152593
31.13200148,0.00152593
31.13300148,-0.9048738
31.13400148,0.4531998
31.13500148,-0.9048738
31.13600148,-0.9048738
31.13700148,-2.717673
31.13800148,2.717673
31.13900148,-0.4516739
31.14000148,0.00152593
31.14100148,-0.4516739
31.14200148,0.00152593
31.14300148,0.00152593
31.14400148,-1.358074
31.14500148,0.4531998
31.14600148,0.00152593
31.14700148,-0.4516739
31.14800148,-0.4516739
31.14900148,-0.4516739
31.15000148,0.00152593
31.15100148,0.9048738
31.15200148,-1.358074
31.15300148,0.4531998
31.15400148,-0.4516739
31.15500148,-0.9048738
31.15600148,-0.4516739
31.15700148,0.00152593
31.15800148,0.9048738
31.15900148,0.4531998
31.16000148,-0.9048738
31.16100148,0.4531998
31.16200148,1.358074
31.16300148,0.00152593
31.16400148,0.00152593
31.16500148,0.9048738
31.16600148,0.00152593
31.16700148,2.717673
31.16800148,1.358074
31.16900148,1.358074
31.17000148,-0.4516739
31.17100148,-0.4516739
31.17200148,1.358074
31.17300148,0.00152593
31.17400148,0.00152593
31.17500148,1.811274
31.17600148,0.9048738
31.17700148,-0.4516739
31.17800148,0.4531998
31.17900148,-1.358074
31.18000148,0.00152593
31.18100148,-0.4516739
31.18200148,0.4531998
31.18300148,1.811274
31.18400148,0.9048738
31.18500148,0.00152593
31.18600148,-0.4516739
31.18700148,0.9048738
31.18800148,0.00152593
31.18900148,0.9048738
31.19000148,0.4531998
31.19100148,1.358074
31.19200148,0.9048738
31.19300148,0.00152593
31.19400148,1.811274
31.19500148,0.9048738
31.19600148,1.358074
31.19700148,0.9048738
31.19800148,-0.4516739
31.19900148,-0.4516739
31.20000148,-1.358074
31.20100148,0.00152593
31.20200148,0.9048738
31.20300148,-0.4516739
31.20400148,0.00152593
31.20500148,0.9048738
31.20600148,-0.9048738
31.20700148,0.4531998
31.20800148,-0.9048738
31.20900148,0.00152593
31.21000148,0.00152593
31.21100148,0.4531998
31.21200148,-0.4516739
31.21300148,-0.4516739
31.21400148,0.00152593
31.21500148,-0.4516739
31.21600148,0.4531998
31.21700148,0.9048738
31.21800148,0.4531998
31.21900148,0.00152593
31.22000148,-0.9048738
31.22100148,0.9048738
31.22200148,0.9048738
31.22300148,0.4531998
31.22400148,1.811274
31.22500148,1.358074
31.22600148,-0.9048738
31.22700148,0.00152593
31.22800148,0.4531998
31.22900148,1.811274
31.23000148,0.9048738
31.23100148,-0.4516739
31.23200148,0.9048738
31.23300148,0.9048738
31.23400148,0.00152593
31.23500148,0.4531998
31.23600148,0.4531998
31.23700148,0.4531998
31.23800148,0.4531998
31.23900148,1.358074
31.24000148,1.358074
31.24100148,-0.4516739
31.24200148,0.4531998
31.24300148,0.9048738
31.24400148,0.00152593
31.24500148,-0.4516739
31.24600148,0.9048738
31.24700148,0.4531998
31.24800148,-0.9048738
31.24900148,-0.4516739
31.25000148,0.00152593
31.25100148,-0.9048738
31.25200148,0.9048738
31.25300148,0.4531998
31.25400148,0.9048738
31.25500148,0.4531998
31.25600148,-1.358074
31.25700148,0.4531998
31.25800148,-0.9048738
31.25900148,0.4531998
31.26000148,0.00152593
31.26100148,-1.358074
31.26200148,0.4531998
31.26300148,0.00152593
31.26400148,0.9048738
31.26500149,-0.4516739
31.26600149,0.9048738
31.26700149,0.4531998
31.26800149,0.4531998
31.26900149,-0.4516739
31.27000149,1.811274
31.27100149,0.4531998
31.27200149,-0.9048738
31.27300149,-0.4516739
31.27400149,0.9048738
31.27500149,0.9048738
31.27600149,0.4531998
31.27700149,0.4531998
31.27800149,-0.4516739
31.27900149,0.00152593
31.28000149,1.358074
31.28100149,-0.4516739
31.28200149,0.00152593
31.28300149,0.9048738
31.28400149,-0.4516739
31.28500149,0.4531998
31.28600149,0.9048738
31.28700149,1.358074
31.28800149,-0.4516739
31.28900149,-0.4516739
31.29000149,-0.9048738
31.29100149,-0.4516739
31.29200149,0.00152593
31.29300149,0.9048738
31.29400149,-0.4516739
31.29500149,-1.811274
31.29600149,1.811274
31.29700149,-0.9048738
31.29800149,0.00152593
31.29900149,0.9048738
31.30000149,0.4531998
31.30100149,0.4531998
31.30200149,-0.4516739
31.30300149,0.4531998
31.30400149,0.4531998
31.30500149,-0.4516739
31.30600149,0.4531998
31.30700149,0.9048738
31.30800149,-0.9048738
31.30900149,0.00152593
31.31000149,-0.4516739
31.31100149,0.00152593
31.31200149,-0.4516739
31.31300149,-0.4516739
31.31400149,0.4531998
31.31500149,0.4531998
31.31600149,0.4531998
31.31700149,0.00152593
31.31800149,0.9048738
31.31900149,-0.9048738
31.32000149,0.4531998
31.32100149,0.4531998
31.32200149,0.9048738
31.32300149,-0.4516739
31.32400149,0.4531998
31.32500149,0.4531998
31.32600149,0.00152593
31.32700149,0.00152593
31.32800149,1.358074
31.32900149,-0.4516739
31.33000149,0.4531998
31.33100149,0.9048738
31.33200149,0.00152593
31.33300149,0.4531998
31.33400149,0.00152593
31.33500149,1.358074
31.33600149,-0.4516739
31.33700149,0.9048738
31.33800149,0.4531998
31.33900149,-0.4516739
31.34000149,-0.4516739
31.34100149,0.00152593
31.34200149,0.00152593
31.34300149,0.9048738
31.34400149,-1.358074
31.34500149,0.00152593
31.34600149,-0.9048738
31.34700149,-0.9048738
31.34800149,0.00152593
31.34900149,0.9048738
31.35000149,0.4531998
31.35100149,0.9048738
31.35200149,-1.358074
31.35300149,0.00152593
31.35400149,0.00152593
31.35500149,-0.4516739
31.35600149,1.811274
31.35700149,1.358074
31.35800149,-1.358074
31.35900149,-0.9048738
31.36000149,0.9048738
31.36100149,0.00152593
31.36200149,-0.9048738
31.36300149,2.264473
31.36400149,1.811274
31.36500149,0.9048738
31.36600149,0.00152593
31.36700149,0.00152593
31.36800149,0.00152593
31.36900149,-0.4516739
31.37000149,0.00152593
31.37100149,0.4531998
31.37200149,-0.4516739
31.37300149,0.4531998
31.37400149,0.4531998
31.37500149,0.9048738
31.37600149,0.9048738
31.37700149,0.00152593
31.37800149,-0.4516739
31.37900149,0.9048738
31.38000149,0.00152593
31.38100149,0.00152593
31.38200149,0.00152593
31.38300149,0.9048738
31.38400149,0.00152593
31.38500149,0.9048738
31.38600149,0.00152593
31.38700149,-0.4516739
31.38800149,0.4531998
31.38900149,0.00152593
31.39000149,-0.9048738
31.39100149,0.00152593
31.39200149,0.9048738
31.39300149,-0.4516739
31.39400149,1.358074
31.39500149,0.00152593
31.39600149,-0.4516739
31.39700149,0.4531998
31.39800149,0.00152593
31.39900149,-0.9048738
31.40000149,0.9048738
31.40100149,0.00152593
31.40200149,-0.4516739
31.40300149,0.4531998
31.40400149,0.4531998
31.40500149,0.9048738
31.40600149,0.00152593
31.40700149,-0.9048738
31.40800149,1.358074
31.40900149,0.00152593
31.41000149,0.4531998
31.41100149,2.264473
31.41200149,-0.4516739
31.41300149,-1.811274
31.41400149,0.00152593
31.41500149,0.9048738
31.41600149,-1.358074
31.41700149,0.4531998
31.41800149,0.4531998
31.41900149,0.00152593
31.42000149,0.9048738
31.42100149,0.00152593
31.42200149,1.358074
31.42300149,0.00152593
31.42400149,-1.358074
31.42500149,1.358074
31.42600149,0.9048738
31.42700149,0.4531998
31.42800149,0.4531998
31.42900149,0.4531998
31.43000149,1.358074
31.43100149,0.4531998
31.43200149,0.4531998
31.43300149,0.00152593
31.43400149,0.4531998
31.43500149,0.4531998
31.43600149,0.4531998
31.43700149,-0.4516739
31.43800149,-0.9048738
31.43900149,-2.264473
31.44000149,0.4531998
31.44100149,0.00152593
31.44200149,0.9048738
31.44300149,-0.4516739
31.44400149,0.9048738
31.44500149,0.9048738
31.44600149,0.9048738
31.44700149,0.00152593
31.44800149,-0.9048738
31.44900149,1.811274
31.45000149,0.9048738
31.45100149,-0.9048738
31.45200149,0.00152593
31.45300149,1.811274
31.45400149,0.9048738
31.45500149,-0.4516739
31.45600149,0.00152593
31.45700149,0.00152593
31.45800149,0.4531998
31.45900149,0.00152593
31.46000149,0.4531998
31.46100149,0.00152593
31.46200149,-0.4516739
31.46300149,-0.4516739
31.46400149,1.358074
31.46500149,0.4531998
31.46600149,0.9048738
31.46700149,0.4531998
31.46800149,0.4531998
31.46900149,0.00152593
31.47000149,0.4531998
31.47100149,0.4531998
31.47200149,0.9048738
31.47300149,0.00152593
31.47400149,-0.4516739
31.47500149,0.9048738
31.4760015,0.4531998
31.4770015,-2.264473
31.4780015,-0.4516739
31.4790015,0.00152593
31.4800015,0.4531998
31.4810015,0.4531998
31.4820015,0.00152593
31.4830015,0.00152593
31.4840015,0.9048738
31.4850015,0.00152593
31.4860015,0.9048738
31.4870015,1.358074
31.4880015,0.4531998
31.4890015,0.4531998
31.4900015,0.9048738
31.4910015,0.00152593
31.4920015,0.4531998
31.4930015,0.4531998
31.4940015,0.9048738
31.4950015,-0.9048738
31.4960015,0.4531998
31.4970015,-0.4516739
31.4980015,0.9048738
31.4990015,0.4531998
31.5000015,0.9048738
31.5010015,0.9048738
31.5020015,-0.9048738
31.5030015,0.00152593
31.5040015,0.9048738
31.5050015,-1.358074
31.5060015,0.9048738
31.5070015,-0.9048738
31.5080015,0.00152593
31.5090015,0.9048738
31.5100015,-0.4516739
31.5110015,0.00152593
31.5120015,0.4531998
31.5130015,0.00152593
31.5140015,0.00152593
31.5150015,0.4531998
31.5160015,0.4531998
31.5170015,-0.4516739
31.5180015,0.4531998
31.5190015,1.811274
31.5200015,0.4531998
31.5210015,0.4531998
31.5220015,-0.4516739
31.5230015,0.4531998
31.5240015,-1.358074
31.5250015,0.9048738
31.5260015,0.4531998
31.5270015,-0.4516739
31.5280015,-0.9048738
31.5290015,0.9048738
31.5300015,0.4531998
31.5310015,0.4531998
31.5320015,0.4531998
31.5330015,-0.9048738
31.5340015,0.9048738
31.5350015,0.9048738
31.5360015,-0.4516739
31.5370015,-1.358074
31.5380015,1.358074
31.5390015,0.00152593
31.5400015,-0.4516739
31.5410015,0.9048738
31.5420015,0.4531998
31.5430015,-0.9048738
31.5440015,0.9048738
31.5450015,1.358074
31.5460015,0.9048738
31.5470015,0.00152593
31.5480015,0.4531998
31.5490015,0.00152593
31.5500015,-0.9048738
31.5510015,-0.4516739
31.5520015,0.9048738
31.5530015,1.358074
31.5540015,-0.9048738
31.5550015,0.4531998
31.5560015,1.358074
31.5570015,0.00152593
31.5580015,0.00152593
31.5590015,0.00152593
31.5600015,0.00152593
31.5610015,0.4531998
31.5620015,1.358074
31.5630015,-0.4516739
31.5640015,0.4531998
31.5650015,-0.4516739
31.5660015,-0.9048738
31.5670015,0.4531998
31.5680015,-0.4516739
31.5690015,0.9048738
31.5700015,0.4531998
31.5710015,0.9048738
31.5720015,0.4531998
31.5730015,1.358074
31.5740015,0.00152593
31.5750015,0.00152593
31.5760015,-0.4516739
31.5770015,-0.4516739
31.5780015,0.4531998
31.5790015,0.9048738
31.5800015,0.9048738
31.5810015,0.00152593
31.5820015,0.4531998
31.5830015,0.4531998
31.5840015,0.9048738
31.5850015,-0.4516739
31.5860015,0.00152593
31.5870015,0.9048738
31.5880015,-1.358074
31.5890015,0.4531998
31.5900015,-0.4516739
31.5910015,0.9048738
31.5920015,0.00152593
31.5930015,0.9048738
31.5940015,0.4531998
31.5950015,0.4531998
31.5960015,0.9048738
31.5970015,-0.9048738
31.5980015,1.358074
31.5990015,-0.9048738
31.6000015,0.00152593
31.6010015,2.264473
31.6020015,-0.4516739
31.6030015,-0.9048738
31.6040015,0.4531998
31.6050015,3.170873
31.6060015,0.4531998
31.6070015,0.4531998
31.6080015,2.264473
31.6090015,0.4531998
31.6100015,0.00152593
31.6110015,0.4531998
31.6120015,0.9048738
31.6130015,0.00152593
31.6140015,1.811274
31.6150015,0.4531998
31.6160015,0.4531998
31.6170015,-1.358074
31.6180015,0.4531998
31.6190015,0.00152593
31.6200015,-0.4516739
31.6210015,0.4531998
31.6220015,0.9048738
31.6230015,0.4531998
31.6240015,-0.9048738
31.6250015,1.358074
31.6260015,-0.4516739
31.6270015,0.4531998
31.6280015,-0.4516739
31.6290015,2.264473
31.6300015,0.4531998
31.6310015,-0.4516739
31.6320015,0.4531998
31.6330015,1.358074
31.6340015,0.00152593
31.6350015,-0.9048738
31.6360015,0.9048738
31.6370015,1.811274
31.6380015,-0.4516739
31.6390015,0.4531998
31.6400015,0.4531998
31.6410015,0.9048738
31.6420015,0.00152593
31.6430015,0.00152593
31.6440015,1.358074
31.6450015,0.00152593
31.6460015,0.4531998
31.6470015,-0.9048738
31.6480015,0.00152593
31.6490015,-0.4516739
31.6500015,0.4531998
31.6510015,0.4531998
31.6520015,-0.4516739
31.6530015,0.4531998
31.6540015,0.9048738
31.6550015,0.4531998
31.6560015,0.9048738
31.6570015,0.4531998
31.6580015,0.9048738
31.6590015,-0.9048738
31.6600015,0.9048738
31.6610015,0.00152593
31.6620015,-0.4516739
31.6630015,-0.4516739
31.6640015,0.9048738
31.6650015,-0.4516739
31.6660015,0.4531998
31.6670015,0.9048738
31.6680015,0.00152593
31.6690015,0.4531998
31.6700015,0.00152593
31.6710015,0.00152593
31.6720015,-0.4516739
31.6730015,0.9048738
31.6740015,-0.9048738
31.6750015,0.4531998
31.6760015,0.9048738
31.6770015,-0.4516739
31.6780015,-1.358074
31.6790015,0.00152593
31.6800015,0.9048738
31.6810015,0.4531998
31.6820015,0.00152593
31.6830015,0.9048738
31.6840015,0.00152593
31.6850015,-0.9048738
31.68600151,0.00152593
31.68700151,0.4531998
31.68800151,0.00152593
31.68900151,0.4531998
31.69000151,0.4531998
31.69100151,0.4531998
31.69200151,1.358074
31.69300151,0.4531998
31.69400151,0.4531998
31.69500151,0.9048738
31.69600151,0.4531998
31.69700151,-0.9048738
31.69800151,0.4531998
31.69900151,0.9048738
31.70000151,-0.4516739
31.70100151,1.811274
31.70200151,0.00152593
31.70300151,-0.4516739
31.70400151,0.9048738
31.70500151,-0.9048738
31.70600151,0.9048738
31.70700151,-2.264473
31.70800151,0.9048738
31.70900151,0.9048738
31.71000151,-0.4516739
31.71100151,2.264473
31.71200151,0.9048738
31.71300151,0.00152593
31.71400151,0.9048738
31.71500151,0.00152593
31.71600151,-1.358074
31.71700151,-0.9048738
31.71800151,0.9048738
31.71900151,0.4531998
31.72000151,-0.4516739
31.72100151,0.9048738
31.72200151,0.00152593
31.72300151,-0.4516739
31.72400151,0.9048738
31.72500151,0.00152593
31.72600151,-1.358074
31.72700151,1.811274
31.72800151,-2.264473
31.72900151,0.9048738
31.73000151,-2.264473
31.73100151,0.4531998
31.73200151,-1.358074
31.73300151,0.9048738
31.73400151,0.00152593
31.73500151,0.00152593
31.73600151,0.9048738
31.73700151,-0.4516739
31.73800151,-0.4516739
31.73900151,0.9048738
31.74000151,-0.4516739
31.74100151,0.00152593
31.74200151,2.717673
31.74300151,-0.4516739
31.74400151,0.4531998
31.74500151,2.264473
31.74600151,-0.4516739
31.74700151,0.4531998
31.74800151,-0.9048738
31.74900151,0.00152593
31.75000151,0.4531998
31.75100151,0.00152593
31.75200151,-0.4516739
31.75300151,0.9048738
31.75400151,-0.4516739
31.75500151,-0.9048738
31.75600151,0.4531998
31.75700151,1.358074
31.75800151,0.9048738
31.75900151,0.9048738
31.76000151,1.358074
31.76100151,0.00152593
31.76200151,-0.4516739
31.76300151,0.00152593
31.76400151,0.4531998
31.76500151,0.00152593
31.76600151,0.9048738
31.76700151,0.9048738
31.76800151,0.00152593
31.76900151,-0.9048738
31.77000151,0.9048738
31.77100151,0.4531998
31.77200151,0.4531998
31.77300151,0.00152593
31.77400151,0.4531998
31.77500151,0.9048738
31.77600151,0.9048738
31.77700151,1.358074
31.77800151,-0.4516739
31.77900151,-0.9048738
31.78000151,0.4531998
31.78100151,1.358074
31.78200151,0.00152593
31.78300151,-0.9048738
31.78400151,0.9048738
31.78500151,1.358074
31.78600151,0.00152593
31.78700151,-1.811274
31.78800151,2.264473
31.78900151,0.00152593
31.79000151,0.00152593
31.79100151,1.358074
31.79200151,0.4531998
31.79300151,-1.358074
31.79400151,1.358074
31.79500151,0.9048738
31.79600151,-0.4516739
31.79700151,0.4531998
31.79800151,-0.4516739
31.79900151,0.4531998
31.80000151,-1.811274
31.80100151,-0.4516739
31.80200151,0.4531998
31.80300151,0.00152593
31.80400151,0.4531998
31.80500151,0.00152593
31.80600151,0.4531998
31.80700151,0.9048738
31.80800151,-0.4516739
31.80900151,0.4531998
31.81000151,-0.4516739
31.81100151,0.4531998
31.81200151,0.00152593
31.81300151,0.4531998
31.81400151,0.4531998
31.81500151,-0.4516739
31.81600151,-0.4516739
31.81700151,0.9048738
31.81800151,-0.4516739
31.81900151,0.9048738
31.82000151,0.00152593
31.82100151,0.4531998
31.82200151,-0.9048738
31.82300151,0.4531998
31.82400151,0.9048738
31.82500151,-1.358074
31.82600151,0.00152593
31.82700151,2.264473
31.82800151,0.00152593
31.82900151,1.358074
31.83000151,0.4531998
31.83100151,0.4531998
31.83200151,0.9048738
31.83300151,0.9048738
31.83400151,0.4531998
31.83500151,1.358074
31.83600151,-0.4516739
31.83700151,0.4531998
31.83800151,0.00152593
31.83900151,0.9048738
31.84000151,-0.4516739
31.84100151,1.358074
31.84200151,-0.9048738
31.84300151,0.4531998
31.84400151,0.4531998
31.84500151,0.4531998
31.84600151,0.9048738
31.84700151,0.4531998
31.84800151,0.9048738
31.84900151,-0.4516739
31.85000151,1.358074
31.85100151,0.4531998
31.85200151,2.264473
31.85300151,-0.4516739
31.85400151,0.4531998
31.85500151,-0.9048738
31.85600151,0.00152593
31.85700151,0.9048738
31.85800151,0.00152593
31.85900151,0.00152593
31.86000151,0.00152593
31.86100151,0.00152593
31.86200151,-0.9048738
31.86300151,0.9048738
31.86400151,0.9048738
31.86500151,-0.9048738
31.86600151,0.00152593
31.86700151,-0.9048738
31.86800151,0.9048738
31.86900151,0.9048738
31.87000151,0.4531998
31.87100151,-0.4516739
31.87200151,1.358074
31.87300151,0.4531998
31.87400151,0.4531998
31.87500151,0.4531998
31.87600151,0.4531998
31.87700151,0.4531998
31.87800151,1.358074
31.87900151,0.9048738
31.88000151,0.9048738
31.88100151,0.4531998
31.88200151,0.4531998
31.88300151,-0.4516739
31.88400151,0.00152593
31.88500151,0.9048738
31.88600151,0.00152593
31.88700151,0.00152593
31.88800151,0.00152593
31.88900151,-0.4516739
31.89000151,0.4531998
31.89100151,0.9048738
31.89200151,0.00152593
31.89300151,0.4531998
31.89400151,1.811274
31.89500151,-0.4516739
31.89600151,0.00152593
31.89700152,1.358074
31.89800152,-0.9048738
31.89900152,-0.4516739
31.90000152,0.4531998
31.90100152,0.00152593
31.90200152,-0.4516739
31.90300152,0.00152593
31.90400152,0.4531998
31.90500152,1.811274
31.90600152,0.00152593
31.90700152,0.4531998
31.90800152,0.00152593
31.90900152,-0.4516739
31.91000152,0.9048738
31.91100152,-0.9048738
31.91200152,-0.9048738
31.91300152,0.4531998
31.91400152,0.4531998
31.91500152,0.9048738
31.91600152,0.4531998
31.91700152,0.00152593
31.91800152,-0.9048738
31.91900152,-0.9048738
31.92000152,-0.4516739
31.92100152,-0.4516739
31.92200152,-0.4516739
31.92300152,-1.358074
31.92400152,-1.811274
31.92500152,-0.4516739
31.92600152,0.00152593
31.92700152,0.4531998
31.92800152,-0.4516739
31.92900152,-0.4516739
31.93000152,0.4531998
31.93100152,0.4531998
31.93200152,0.00152593
31.93300152,0.4531998
31.93400152,-1.358074
31.93500152,-0.4516739
31.93600152,-0.4516739
31.93700152,0.9048738
31.93800152,0.4531998
31.93900152,0.4531998
31.94000152,-0.4516739
31.94100152,0.9048738
31.94200152,-0.4516739
31.94300152,1.358074
31.94400152,0.9048738
31.94500152,0.4531998
31.94600152,1.811274
31.94700152,0.9048738
31.94800152,0.9048738
31.94900152,0.4531998
31.95000152,0.00152593
31.95100152,0.00152593
31.95200152,0.9048738
31.95300152,1.358074
31.95400152,-0.4516739
31.95500152,0.9048738
31.95600152,0.00152593
31.95700152,-0.4516739
31.95800152,0.00152593
31.95900152,-1.358074
31.96000152,-0.9048738
31.96100152,1.358074
31.96200152,-0.4516739
31.96300152,0.4531998
31.96400152,1.811274
31.96500152,0.9048738
31.96600152,-0.4516739
31.96700152,1.358074
31.96800152,1.358074
31.96900152,0.4531998
31.97000152,0.00152593
31.97100152,0.00152593
31.97200152,0.4531998
31.97300152,-0.9048738
